time,id,answer,title
1630863834.803,dq_02,3,Right now I feel Determined
1630863835.137,dq_03,3,Right now I feel Attentive
1630863835.57,dq_04,3,Right now I feel Inspired
1630863836.873,dq_05,1,Right now I feel Alert
1630863837.741,dq_06,1,Right now I feel Afraid
1630863838.591,dq_07,1,Right now I feel Nervous
1630863839.424,dq_08,1,Right now I feel Upset
1630863840.305,dq_09,1,Right now I feel Hostile
1630863841.223,dq_10,1,Right now I feel Ashamed
1630863842.148,dq_11,1,Right now I feel Stressed
1630863842.964,dq_12,1,Right now I feel Distracted
1630863844.433,dq_13,Pleasant,I have had social interactions
1630863845.608,dq_14,No,I have had a difficult time to complete my tasks
1630863846.622,dq_15,,Have you had any remarkable events?
1630872262.588,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1630872264.439,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630872265.876,pm_03,1-2,Have you consumed any cups of coffee/tea today?
1630872267.417,pm_04,No,Have you used any intoxicating substances today?
1630872270.433,pm_05,No,Have you exercised today?
1630872271.644,pm_06,3,Right now I feel Active
1630872272.216,pm_07,3,Right now I feel Determined
1630872272.699,pm_08,3,Right now I feel Attentive
1630872273.302,pm_09,3,Right now I feel Inspired
1630872274.237,pm_10,1,Right now I feel Alert
1630872275.199,pm_11,1,Right now I feel Afraid
1630872276.967,pm_12,1,Right now I feel Nervous
1630872277.852,pm_13,1,Right now I feel Upset
1630872278.802,pm_14,1,Right now I feel Hostile
1630872279.801,pm_15,1,Right now I feel Ashamed
1630872280.792,pm_16,1,Right now I feel Stressed
1630872281.835,pm_17,1,Right now I feel Distracted
1630915375.389,am_01,Yes,Did you sleep well?
1630915377.024,am_02,No,Did you have bad dreams?
1630915380.243,am_03,Yes,Do you feel well-rested?
1630915381.324,am_04,3,Right now I feel Active
1630915381.804,am_05,3,Right now I feel Determined
1630915382.346,am_06,3,Right now I feel Attentive
1630915382.931,am_07,3,Right now I feel Inspired
1630915383.882,am_08,1,Right now I feel Alert
1630915385.271,am_09,1,Right now I feel Afraid
1630915386.152,am_10,1,Right now I feel Nervous
1630915387.653,am_11,1,Right now I feel Upset
1630915388.57,am_12,1,Right now I feel Hostile
1630915389.437,am_13,1,Right now I feel Ashamed
1630915390.354,am_14,1,Right now I feel Stressed
1630915391.989,am_15,1,Right now I feel Distracted
1630919925.569,dq_01,3,Right now I feel Active
1630919925.968,dq_02,3,Right now I feel Determined
1630919926.385,dq_03,3,Right now I feel Attentive
1630919926.801,dq_04,3,Right now I feel Inspired
1630919927.622,dq_05,1,Right now I feel Alert
1630919928.475,dq_06,1,Right now I feel Afraid
1630919931.063,dq_07,2,Right now I feel Nervous
1630919931.934,dq_08,1,Right now I feel Upset
1630919932.821,dq_09,1,Right now I feel Hostile
1630919933.856,dq_10,1,Right now I feel Ashamed
1630919935.782,dq_11,2,Right now I feel Stressed
1630919937.172,dq_12,1,Right now I feel Distracted
1630919938.966,dq_13,Pleasant,I have had social interactions
1630919941.072,dq_14,No,I have had a difficult time to complete my tasks
1630919941.964,dq_15,,Have you had any remarkable events?
1630935444.703,dq_01,3,Right now I feel Active
1630935445.092,dq_02,3,Right now I feel Determined
1630935445.426,dq_03,3,Right now I feel Attentive
1630935445.743,dq_04,3,Right now I feel Inspired
1630935446.711,dq_05,1,Right now I feel Alert
1630935447.511,dq_06,1,Right now I feel Afraid
1630935448.171,dq_07,1,Right now I feel Nervous
1630935448.894,dq_08,1,Right now I feel Upset
1630935449.671,dq_09,1,Right now I feel Hostile
1630935450.432,dq_10,1,Right now I feel Ashamed
1630935451.465,dq_11,1,Right now I feel Stressed
1630935452.456,dq_12,1,Right now I feel Distracted
1630935454.007,dq_13,Pleasant,I have had social interactions
1630935455.247,dq_14,No,I have had a difficult time to complete my tasks
1630935455.791,dq_15,,Have you had any remarkable events?
1630958400.361,dq_01,,Right now I feel Active
1630958400.399,dq_02,,Right now I feel Determined
1630958400.412,dq_03,,Right now I feel Attentive
1630958400.424,dq_04,,Right now I feel Inspired
1630958400.435,dq_05,,Right now I feel Alert
1630958400.45,dq_06,,Right now I feel Afraid
1630958400.465,dq_07,,Right now I feel Nervous
1630958400.478,dq_08,,Right now I feel Upset
1630958400.492,dq_09,,Right now I feel Hostile
1630958400.5,dq_10,,Right now I feel Ashamed
1630958400.513,dq_11,,Right now I feel Stressed
1630958400.528,dq_12,,Right now I feel Distracted
1630958400.539,dq_13,,I have had social interactions
1630958400.553,dq_14,,I have had a difficult time to complete my tasks
1630958400.564,dq_15,,Have you had any remarkable events?
1630959515.897,pm_01,"Yes. Written text, Yes. In person, Yes. Video meeting","Today, I have been in touch with other people"
1630959518.044,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1630959519.594,pm_03,0,Have you consumed any cups of coffee/tea today?
1630959521.67,pm_04,No,Have you used any intoxicating substances today?
1630959524.811,pm_05,0.5-1.5 hours,Have you exercised today?
1630959525.895,pm_06,3,Right now I feel Active
1630959526.355,pm_07,3,Right now I feel Determined
1630959526.878,pm_08,3,Right now I feel Attentive
1630959527.565,pm_09,3,Right now I feel Inspired
1630959528.487,pm_10,1,Right now I feel Alert
1630959529.437,pm_11,1,Right now I feel Afraid
1630959530.311,pm_12,1,Right now I feel Nervous
1630959531.27,pm_13,1,Right now I feel Upset
1630959532.104,pm_14,1,Right now I feel Hostile
1630959533.028,pm_15,1,Right now I feel Ashamed
1630959534.076,pm_16,1,Right now I feel Stressed
1630959535.116,pm_17,1,Right now I feel Distracted
1630998232.185,am_01,Yes,Did you sleep well?
1630998233.329,am_02,No,Did you have bad dreams?
1630998234.613,am_03,Yes,Do you feel well-rested?
1630998235.596,am_04,3,Right now I feel Active
1630998236.03,am_05,3,Right now I feel Determined
1630998236.561,am_06,3,Right now I feel Attentive
1630998237.038,am_07,3,Right now I feel Inspired
1630998237.959,am_08,1,Right now I feel Alert
1630998238.971,am_09,1,Right now I feel Afraid
1630998240.399,am_10,1,Right now I feel Nervous
1630998241.312,am_11,1,Right now I feel Upset
1630998242.204,am_12,1,Right now I feel Hostile
1630998243.491,am_13,1,Right now I feel Ashamed
1630998244.366,am_14,1,Right now I feel Stressed
1630998245.528,am_15,1,Right now I feel Distracted
1631003513.101,dq_01,3,Right now I feel Active
1631003513.616,dq_02,3,Right now I feel Determined
1631003514.213,dq_03,3,Right now I feel Attentive
1631003515.022,dq_04,3,Right now I feel Inspired
1631003516.493,dq_05,1,Right now I feel Alert
1631003517.485,dq_06,1,Right now I feel Afraid
1631003518.45,dq_07,1,Right now I feel Nervous
1631003519.611,dq_08,1,Right now I feel Upset
1631003520.746,dq_09,1,Right now I feel Hostile
1631003522.468,dq_10,1,Right now I feel Ashamed
1631003524.267,dq_11,2,Right now I feel Stressed
1631003525.209,dq_12,1,Right now I feel Distracted
1631003526.683,dq_13,Pleasant,I have had social interactions
1631003527.95,dq_14,No,I have had a difficult time to complete my tasks
1631003528.909,dq_15,,Have you had any remarkable events?
1631028191.808,dq_01,3,Right now I feel Active
1631028192.25,dq_02,3,Right now I feel Determined
1631028192.724,dq_03,3,Right now I feel Attentive
1631028193.444,dq_04,3,Right now I feel Inspired
1631028194.342,dq_05,1,Right now I feel Alert
1631028195.221,dq_06,1,Right now I feel Afraid
1631028197.177,dq_07,1,Right now I feel Nervous
1631028198.611,dq_08,1,Right now I feel Upset
1631028199.614,dq_09,1,Right now I feel Hostile
1631028200.539,dq_10,1,Right now I feel Ashamed
1631028201.612,dq_11,1,Right now I feel Stressed
1631028202.768,dq_12,1,Right now I feel Distracted
1631028204.243,dq_13,Pleasant,I have had social interactions
1631028205.392,dq_14,No,I have had a difficult time to complete my tasks
1631028206.285,dq_15,,Have you had any remarkable events?
1631030546.569,dq_01,5,Right now I feel Active
1631030548.261,dq_02,3,Right now I feel Determined
1631030549.353,dq_03,3,Right now I feel Attentive
1631030550.593,dq_04,3,Right now I feel Inspired
1631030552.429,dq_05,1,Right now I feel Alert
1631030553.607,dq_06,1,Right now I feel Afraid
1631030554.663,dq_07,1,Right now I feel Nervous
1631030555.847,dq_08,1,Right now I feel Upset
1631030556.956,dq_09,1,Right now I feel Hostile
1631030558.173,dq_10,1,Right now I feel Ashamed
1631030560.689,dq_11,1,Right now I feel Stressed
1631030562.377,dq_12,1,Right now I feel Distracted
1631030565.189,dq_13,Pleasant,I have had social interactions
1631030566.443,dq_14,No,I have had a difficult time to complete my tasks
1631030567.104,dq_15,,Have you had any remarkable events?
1631048255.591,pm_01,"Yes. Written text, Yes. Video meeting, Yes. In person","Today, I have been in touch with other people"
1631048257.125,pm_02,0,Have you consumed any glasses/shots/pints of alcohol today?
1631048258.536,pm_03,0,Have you consumed any cups of coffee/tea today?
1631048259.82,pm_04,No,Have you used any intoxicating substances today?
1631048263.323,pm_05,0.5-1.5 hours,Have you exercised today?
1631048265.261,pm_06,1,Right now I feel Active
1631048267.142,pm_07,3,Right now I feel Determined
1631048268.559,pm_08,1,Right now I feel Attentive
1631048271.052,pm_09,2,Right now I feel Inspired
1631048273.158,pm_10,1,Right now I feel Alert
1631048274.072,pm_11,1,Right now I feel Afraid
1631048275.005,pm_12,1,Right now I feel Nervous
1631048275.877,pm_13,1,Right now I feel Upset
1631048276.712,pm_14,1,Right now I feel Hostile
1631048277.542,pm_15,1,Right now I feel Ashamed
1631048278.686,pm_16,1,Right now I feel Stressed
1631048279.809,pm_17,1,Right now I feel Distracted
1631084415.675,am_01,Yes,Did you sleep well?
1631084416.902,am_02,No,Did you have bad dreams?
1631084418.321,am_03,Yes,Do you feel well-rested?
1631084419.436,am_04,3,Right now I feel Active
1631084419.923,am_05,3,Right now I feel Determined
1631084420.379,am_06,3,Right now I feel Attentive
1631084420.913,am_07,3,Right now I feel Inspired
1631084423.536,am_08,1,Right now I feel Alert
1631084424.58,am_09,1,Right now I feel Afraid
1631084425.537,am_10,1,Right now I feel Nervous
1631084426.43,am_11,1,Right now I feel Upset
1631084427.355,am_12,1,Right now I feel Hostile
1631084428.369,am_13,1,Right now I feel Ashamed
1631084429.542,am_14,1,Right now I feel Stressed
1631084430.911,am_15,1,Right now I feel Distracted
1631089281.644,dq_01,3,Right now I feel Active
1631089282.143,dq_02,3,Right now I feel Determined
1631089282.609,dq_03,3,Right now I feel Attentive
1631089283.376,dq_04,3,Right now I feel Inspired
1631089284.353,dq_05,1,Right now I feel Alert
1631089285.228,dq_06,1,Right now I feel Afraid
1631089286.071,dq_07,1,Right now I feel Nervous
1631089286.896,dq_08,1,Right now I feel Upset
1631089288.229,dq_09,1,Right now I feel Hostile
1631089289.141,dq_10,1,Right now I feel Ashamed
1631089290.028,dq_11,1,Right now I feel Stressed
1631089291.128,dq_12,1,Right now I feel Distracted
1631089293.204,dq_13,Pleasant,I have had social interactions
1631089294.924,dq_14,No,I have had a difficult time to complete my tasks
1631089295.688,dq_15,,Have you had any remarkable events?
1631105783.774,dq_01,3,Right now I feel Active
1631105784.206,dq_02,3,Right now I feel Determined
1631105784.63,dq_03,3,Right now I feel Attentive
1631105785.156,dq_04,3,Right now I feel Inspired
1631105785.966,dq_05,1,Right now I feel Alert
1631105786.809,dq_06,1,Right now I feel Afraid
1631105787.711,dq_07,1,Right now I feel Nervous
1631105789.125,dq_08,1,Right now I feel Upset
1631105789.992,dq_09,1,Right now I feel Hostile
1631105790.759,dq_10,1,Right now I feel Ashamed
1631105791.548,dq_11,1,Right now I feel Stressed
1631105792.641,dq_12,1,Right now I feel Distracted
1631105794.014,dq_13,Pleasant,I have had social interactions
1631105795.445,dq_14,No,I have had a difficult time to complete my tasks
1631105796.083,dq_15,,Have you had any remarkable events?
1631119753.684,dq_01,,Right now I feel Active
1631119753.695,dq_02,,Right now I feel Determined
1631119753.702,dq_03,,Right now I feel Attentive
1631119753.708,dq_04,,Right now I feel Inspired
1631119753.714,dq_05,,Right now I feel Alert
1631119753.72,dq_06,,Right now I feel Afraid
1631119753.725,dq_07,,Right now I feel Nervous
1631119753.732,dq_08,,Right now I feel Upset
1631119753.737,dq_09,,Right now I feel Hostile
1631119753.745,dq_10,,Right now I feel Ashamed
1631119753.751,dq_11,,Right now I feel Stressed
1631119753.757,dq_12,,Right now I feel Distracted
1631119753.763,dq_13,,I have had social interactions
1631119753.769,dq_14,,I have had a difficult time to complete my tasks
1631119753.776,dq_15,,Have you had any remarkable events?
